"AÑO","CURSO","MATERIA","GENERO","EDAD","GRUPO ETNICO","ZONA DE RESIDENCIA","TIPO DE DOCUMENTO","GRUPO POBLACIONAL"
"2,024","AUDIOVISUALES","FOTOGRAFIA BASICA","HOMBRE","21","NINGUNO","URBANA","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","AUDIOVISUALES","FOTOGRAFIA BASICA","MUJER","13","NINGUNO","RURAL","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","AUDIOVISUALES","TALLER DE LENGUAJE AUDIOVISUAL","HOMBRE","13","NO SABE NO RESPONDE","URBANA","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","AUDIOVISUALES","TALLER CREACION DE GUIONES AUDIOVISUALES","MUJER","67","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","TALLER CREACION DE GUIONES AUDIOVISUALES","HOMBRE","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","AUDIOVISUALES","TALLER CREACION DE GUIONES AUDIOVISUALES","MUJER","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","AUDIOVISUALES","TALLER CREACION DE GUIONES AUDIOVISUALES","NO BINARIO","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NO SABE NO RESPONDE"
"2,024","AUDIOVISUALES","TALLER CREACION DE GUIONES AUDIOVISUALES","MUJER","63","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","TALLER CREACION DE GUIONES AUDIOVISUALES","MUJER","53","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","TALLER CREACION DE GUIONES AUDIOVISUALES","MUJER","24","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","TALLER CREACION DE GUIONES AUDIOVISUALES","HOMBRE","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","TALLER CREACION DE GUIONES AUDIOVISUALES","MUJER","35","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","DIRECCION DE ARTE","HOMBRE","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","AUDIOVISUALES","DIRECCION DE ARTE","MUJER","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","AUDIOVISUALES","DIRECCION DE ARTE","MUJER","20","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","DIRECCION DE ARTE","MUJER","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","AUDIOVISUALES","DIRECCION DE ARTE","MUJER","24","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","DIRECCION DE ARTE","MUJER","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","DIRECCION DE ARTE","HOMBRE","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","DIRECCION DE ARTE","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","DIRECCION DE ARTE","HOMBRE","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","PRODUCCION AUDIOVISUAL","MUJER","53","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","PRODUCCION AUDIOVISUAL","MUJER","43","NO SABE NO RESPONDE","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","PRODUCCION AUDIOVISUAL","MUJER","21","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","PRODUCCION AUDIOVISUAL","HOMBRE","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","PRODUCCION AUDIOVISUAL","MUJER","22","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","PRODUCCION AUDIOVISUAL","MUJER","27","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","PRODUCCION AUDIOVISUAL","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","AUDIOVISUALES","PRODUCCION AUDIOVISUAL","HOMBRE","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","AUDIOVISUALES","PRODUCCION AUDIOVISUAL","MUJER","50","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","AUDIOVISUALES","POSTPRODUCCION","MUJER","50","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE REDACCION BASICA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER DE REDACCION BASICA","MUJER","14","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER DE REDACCION BASICA","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER DE REDACCION BASICA","MUJER","64","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE REDACCION BASICA","MUJER","13","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER DE REDACCION BASICA","HOMBRE","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE REDACCION BASICA","MUJER","32","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE REDACCION BASICA","HOMBRE","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER DE REDACCION BASICA","MUJER","26","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE INICIACION A LA LECTURA DE NO FICCION","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER DE INICIACION A LA LECTURA DE NO FICCION","HOMBRE","65","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE INICIACION A LA LECTURA DE NO FICCION","MUJER","69","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE INICIACION A LA LECTURA DE NO FICCION","MUJER","18","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE INICIACION A LA LECTURA DE NO FICCION","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER DE INICIACION A LA LECTURA DE NO FICCION","MUJER","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","MUJER","22","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","MUJER","64","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","MUJER","76","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","MUJER","27","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","HOMBRE","15","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","MUJER","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","HOMBRE","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","MUJER","14","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","MUJER","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","HOMBRE","41","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER INICIACION A LA POESIA","HOMBRE","38","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","MUJER","76","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","MUJER","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","MUJER","67","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","HOMBRE","80","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","MUJER","69","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","HOMBRE","46","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","MUJER","57","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","HOMBRE","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","MUJER","26","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","MUJER","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE CRONICA","HOMBRE","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","21","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","30","NINGUNO","URBANA","CEDULA DE CIUDADANA","DISCAPACIDAD"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","55","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","51","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","HOMBRE","26","NINGUNO","RURAL","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","63","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","67","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","HOMBRE","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","69","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","TRANSGÉNERO","52","INDIGENA","RURAL","CEDULA DE CIUDADANA","CAMPESINO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","57","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","76","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","HOMBRE","15","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","56","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","45","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","TALLER DE PROFUNDIZACION EN POESIA. VERSERIA","MUJER","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","76","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","42","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","53","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","55","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","67","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","HOMBRE","80","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","51","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","HOMBRE","26","NINGUNO","RURAL","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","57","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","63","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","HOMBRE","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","QUEER","28","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","53","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","54","NINGUNO","RURAL","CÉDULA DE EXTRANJERÍA","LGTBIQ+"
"2,024","LITERATURA","GRUPO REPRESENTATIVO LA TINAJA","MUJER","56","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","50","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","19","MULATO","URBANA","CEDULA DE CIUDADANA","DISCAPACIDAD AUDITIVA"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","7","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","9","NINGUNO","URBANA","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","63","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","10","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","10","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","15","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","8","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","10","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","37","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","24","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","47","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","12","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","62","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","58","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","32","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","81","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","36","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","21","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","71","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","18","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","12","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","7","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","27","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","65","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","16","NINGUNO","URBANA","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","13","NINGUNO","URBANA","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","79","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","12","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","64","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","61","NINGUNO","URBANA","CEDULA DE CIUDADANA","DISCAPACIDAD"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","7","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","11","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","14","INDIGENA","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","51","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","HOMBRE","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","ARTES PLASTICAS","BLOQUE 1TECNICAEN DIBUJO","MUJER","14","MULATO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
